fold,in_sample_start,in_sample_end,out_sample_start,out_sample_end,in_sample_sharpe,in_sample_max_drawdown_pct,in_sample_total_profit_pct,out_sample_sharpe,out_sample_max_drawdown_pct,out_sample_total_profit_pct,params_file
1,2020-01-01,2021-12-31,2021-12-31,2022-06-29,0.22815370818061956,1.6098088718929193,11.09269907124,-0.4948760245680397,5.079368211999997,-4.509612230000001,user_data/walk_forward_results/TimeSeriesMomentumSpot/params/fold_001_TimeSeriesMomentumSpot.json
2,2020-06-29,2022-06-29,2022-06-29,2022-12-26,0.1701938168717654,1.6098088718929193,10.847593139939997,0.0,0.0,0.0,user_data/walk_forward_results/TimeSeriesMomentumSpot/params/fold_002_TimeSeriesMomentumSpot.json
3,2020-12-26,2022-12-26,2022-12-26,2023-06-24,0.1915471014652467,12.958426168013574,62.57803263,-1.4061301014059129,12.996631844000001,-10.567132852,user_data/walk_forward_results/TimeSeriesMomentumSpot/params/fold_003_TimeSeriesMomentumSpot.json
4,2021-06-24,2023-06-24,2023-06-24,2023-12-21,0.06607640088423641,14.762332921999995,15.217321383999998,0.46140817527807165,4.313717455999995,30.551258898000004,user_data/walk_forward_results/TimeSeriesMomentumSpot/params/fold_004_TimeSeriesMomentumSpot.json
5,2021-12-21,2023-12-21,2023-12-21,2024-06-18,-0.19106173637968968,19.945326464000004,-11.136453012,0.6839367768364794,5.839856485999997,53.445014224,user_data/walk_forward_results/TimeSeriesMomentumSpot/params/fold_005_TimeSeriesMomentumSpot.json
6,2022-06-19,2024-06-18,2024-06-18,2024-12-15,0.1672547428394654,13.544990596000003,1.16824730458,0.3304514525729963,29.422837447999996,15.592975514,user_data/walk_forward_results/TimeSeriesMomentumSpot/params/fold_006_TimeSeriesMomentumSpot.json
7,2022-12-16,2024-12-15,2024-12-15,2025-06-13,0.20876918096467578,19.52440292,3.0549184550799997,-3.947682334848511,35.56668888400001,-35.56668888400001,user_data/walk_forward_results/TimeSeriesMomentumSpot/params/fold_007_TimeSeriesMomentumSpot.json
